,model,C0,S0,pato0,k_ap,GFP
1914,simple,0.31622776601683794,0.31622776601683794,5.0,9.770099572992246e-06,0.7017660073034212
1915,simple,0.31622776601683794,0.31622776601683794,5.0,1.1497569953977357e-05,0.7017704794350944
1916,simple,0.31622776601683794,0.31622776601683794,5.0,1.3530477745798076e-05,0.701776670592295
1917,simple,0.31622776601683794,0.31622776601683794,5.0,1.5922827933410938e-05,0.7017852701925135
1918,simple,0.31622776601683794,0.31622776601683794,5.0,1.873817422860383e-05,0.701797167723268
1919,simple,0.31622776601683794,0.31622776601683794,5.0,2.2051307399030455e-05,0.7018136426356433
1920,simple,0.31622776601683794,0.31622776601683794,5.0,2.5950242113997373e-05,0.7018364821433299
1921,simple,0.31622776601683794,0.31622776601683794,5.0,3.053855508833412e-05,0.7018681228117324
1922,simple,0.31622776601683794,0.31622776601683794,5.0,3.5938136638046256e-05,0.701911967402659
1923,simple,0.31622776601683794,0.31622776601683794,5.0,4.229242874389499e-05,0.7019727302299604
1924,simple,0.31622776601683794,0.31622776601683794,5.0,4.977023564332114e-05,0.7020569521225012
1925,simple,0.31622776601683794,0.31622776601683794,5.0,5.857020818056661e-05,0.7021737055972614
1926,simple,0.31622776601683794,0.31622776601683794,5.0,6.892612104349695e-05,0.7023355773081092
1927,simple,0.31622776601683794,0.31622776601683794,5.0,8.111308307896872e-05,0.7025600708547913
1928,simple,0.31622776601683794,0.31622776601683794,5.0,9.545484566618328e-05,0.7028714664899897
1929,simple,0.31622776601683794,0.31622776601683794,5.0,0.00011233240329780277,0.7033035363458308
1930,simple,0.31622776601683794,0.31622776601683794,5.0,0.00013219411484660288,0.7039032468256522
1931,simple,0.31622776601683794,0.31622776601683794,5.0,0.00015556761439304722,0.7047359781174324
1932,simple,0.31622776601683794,0.31622776601683794,5.0,0.0001830738280295368,0.7058928156067559
1933,simple,0.31622776601683794,0.31622776601683794,5.0,0.00021544346900318823,0.7075007985342195
1934,simple,0.31622776601683794,0.31622776601683794,5.0,0.00025353644939701115,0.7097373588197837
1935,simple,0.31622776601683794,0.31622776601683794,5.0,0.0002983647240283337,0.7128506153768285
1936,simple,0.31622776601683794,0.31622776601683794,5.0,0.0003511191734215131,0.7171882157508555
1937,simple,0.31622776601683794,0.31622776601683794,5.0,0.00041320124001153346,0.7232382718129963
1938,simple,0.31622776601683794,0.31622776601683794,5.0,0.00048626015800653534,0.731687731774386
1939,simple,0.31622776601683794,0.31622776601683794,5.0,0.0005722367659350214,0.7435062197110511
1940,simple,0.31622776601683794,0.31622776601683794,5.0,0.0006734150657750821,0.7600669643756913
1941,simple,0.31622776601683794,0.31622776601683794,5.0,0.0007924828983539169,0.7833223961422884
1942,simple,0.31622776601683794,0.31622776601683794,5.0,0.0009326033468832199,0.8160610369719997
1943,simple,0.31622776601683794,0.31622776601683794,5.0,0.0010974987654930556,0.8622856366328251
1944,simple,0.31622776601683794,0.31622776601683794,5.0,0.001291549665014884,0.9277729414083782
1945,simple,0.31622776601683794,0.31622776601683794,5.0,0.0015199110829529332,1.0209028586138738
1946,simple,0.31622776601683794,0.31622776601683794,5.0,0.001788649529057435,1.1538711777675228
1947,simple,0.31622776601683794,0.31622776601683794,5.0,0.00210490414451202,1.3443769526008231
1948,simple,0.31622776601683794,0.31622776601683794,5.0,0.0024770763559917087,1.6175760724138943
1949,simple,0.31622776601683794,0.31622776601683794,5.0,0.002915053062825176,2.0065575723823494
1950,simple,0.31622776601683794,0.31622776601683794,5.0,0.0034304692863149156,2.543283680719267
1951,simple,0.31622776601683794,0.31622776601683794,5.0,0.004037017258596553,3.2154881243930786
1952,simple,0.31622776601683794,0.31622776601683794,5.0,0.004750810162102793,3.890820462381006
1953,simple,0.31622776601683794,0.31622776601683794,5.0,0.005590810182512223,4.399634998278874
1954,simple,0.31622776601683794,0.31622776601683794,5.0,0.006579332246575676,4.725485429183866
1955,simple,0.31622776601683794,0.31622776601683794,5.0,0.007742636826811269,4.932709093416988
1956,simple,0.31622776601683794,0.31622776601683794,5.0,0.009111627561154887,5.071202064801398
1957,simple,0.31622776601683794,0.31622776601683794,5.0,0.010722672220103232,5.168749457333206
1958,simple,0.31622776601683794,0.31622776601683794,5.0,0.012618568830660211,5.240455505593068
1959,simple,0.31622776601683794,0.31622776601683794,5.0,0.014849682622544635,5.294914969664867
1960,simple,0.31622776601683794,0.31622776601683794,5.0,0.017475284000076828,5.337306788843859
1961,simple,0.31622776601683794,0.31622776601683794,5.0,0.020565123083486514,5.370924951466531
1962,simple,0.31622776601683794,0.31622776601683794,5.0,0.024201282647943835,5.3979661419642815
1963,simple,0.31622776601683794,0.31622776601683794,5.0,0.02848035868435799,5.419955716988179
1964,simple,0.31622776601683794,0.31622776601683794,5.0,0.03351602650938841,5.437989756280653
1965,simple,0.31622776601683794,0.31622776601683794,5.0,0.03944206059437656,5.452878409221758
1966,simple,0.31622776601683794,0.31622776601683794,5.0,0.046415888336127725,5.465235237263008
1967,simple,0.31622776601683794,0.31622776601683794,5.0,0.05462277217684337,5.475533957274084
1968,simple,0.31622776601683794,0.31622776601683794,5.0,0.06428073117284319,5.484146468091767
1969,simple,0.31622776601683794,0.31622776601683794,5.0,0.07564633275546291,5.491368593767128
1970,simple,0.31622776601683794,0.31622776601683794,5.0,0.08902150854450375,5.497438268226322
1971,simple,0.31622776601683794,0.31622776601683794,5.0,0.1047615752789664,5.502548795626088
1972,simple,0.31622776601683794,0.31622776601683794,5.0,0.12328467394420659,5.506858157710261
1973,simple,0.31622776601683794,0.31622776601683794,5.0,0.145082877849594,5.51049654578423
1974,simple,0.31622776601683794,0.31622776601683794,5.0,0.17073526474706888,5.513571527613657
1975,simple,0.31622776601683794,0.31622776601683794,5.0,0.2009233002565046,5.516172617012422
1976,simple,0.31622776601683794,0.31622776601683794,5.0,0.23644894126454072,5.518374453414846
1977,simple,0.31622776601683794,0.31622776601683794,5.0,0.2782559402207126,5.520239394394892
1978,simple,0.31622776601683794,0.31622776601683794,5.0,0.3274549162877725,5.521819785956866
1979,simple,0.31622776601683794,0.31622776601683794,5.0,0.38535285937105274,5.523159619773548
1980,simple,0.31622776601683794,0.31622776601683794,5.0,0.4534878508128582,5.524295944138852
1981,simple,0.31622776601683794,0.31622776601683794,5.0,0.5336699231206302,5.525259945546374
1982,simple,0.31622776601683794,0.31622776601683794,5.0,0.6280291441834247,5.5260779294931615
1983,simple,0.31622776601683794,0.31622776601683794,5.0,0.7390722033525775,5.526772243399808
1984,simple,0.31622776601683794,0.31622776601683794,5.0,0.8697490026177834,5.527361578654672
1985,simple,0.31622776601683794,0.31622776601683794,5.0,1.0235310218990248,5.527861939962863
1986,simple,0.31622776601683794,0.31622776601683794,5.0,1.2045035402587811,5.528286883754692
1987,simple,0.31622776601683794,0.31622776601683794,5.0,1.4174741629268048,5.528647729007109
1988,simple,0.31622776601683794,0.31622776601683794,5.0,1.6681005372000592,5.528954184790808
1989,simple,0.31622776601683794,0.31622776601683794,5.0,1.9630406500402684,5.529214483108935
1990,simple,0.31622776601683794,0.31622776601683794,5.0,2.310129700083158,5.529435571780487
1991,simple,0.31622776601683794,0.31622776601683794,5.0,2.71858824273294,5.529623435055263
1992,simple,0.31622776601683794,0.31622776601683794,5.0,3.1992671377973845,5.529782983878501
1993,simple,0.31622776601683794,0.31622776601683794,5.0,3.7649358067924634,5.529918551764221
1994,simple,0.31622776601683794,0.31622776601683794,5.0,4.430621457583878,5.530033749027389
1995,simple,0.31622776601683794,0.31622776601683794,5.0,5.214008287999684,5.530131562900486
1996,simple,0.31622776601683794,0.31622776601683794,5.0,6.135907273413163,5.530214701861402
1997,simple,0.31622776601683794,0.31622776601683794,5.0,7.220809018385457,5.53028531536509
1998,simple,0.31622776601683794,0.31622776601683794,5.0,8.497534359086439,5.530345340367627
1999,simple,0.31622776601683794,0.31622776601683794,5.0,10.0,5.53039635448513
2000,simple,0.31622776601683794,0.31622776601683794,9.0,1e-06,1.2631581103389145
2001,simple,0.31622776601683794,0.31622776601683794,9.0,1.1768119524349991e-06,1.263158194488603
2002,simple,0.31622776601683794,0.31622776601683794,9.0,1.3848863713938717e-06,1.263158311904216
2003,simple,0.31622776601683794,0.31622776601683794,9.0,1.6297508346206435e-06,1.2631584682678656
2004,simple,0.31622776601683794,0.31622776601683794,9.0,1.917910261672489e-06,1.2631587006464202
2005,simple,0.31622776601683794,0.31622776601683794,9.0,2.2570197196339214e-06,1.263159007631572
2006,simple,0.31622776601683794,0.31622776601683794,9.0,2.656087782946684e-06,1.2631594370625874
2007,simple,0.31622776601683794,0.31622776601683794,9.0,3.1257158496882352e-06,1.2631600327672563
2008,simple,0.31622776601683794,0.31622776601683794,9.0,3.6783797718286343e-06,1.263160855334843
2009,simple,0.31622776601683794,0.31622776601683794,9.0,4.328761281083061e-06,1.2631620014913323
2010,simple,0.31622776601683794,0.31622776601683794,9.0,5.0941380148163755e-06,1.2631635708685018
2011,simple,0.31622776601683794,0.31622776601683794,9.0,5.994842503189409e-06,1.2631657601860073
2012,simple,0.31622776601683794,0.31622776601683794,9.0,7.0548023107186455e-06,1.2631687896738775
2013,simple,0.31622776601683794,0.31622776601683794,9.0,8.302175681319735e-06,1.2631729992029428
2014,simple,0.31622776601683794,0.31622776601683794,9.0,9.770099572992246e-06,1.2631788138720461
2015,simple,0.31622776601683794,0.31622776601683794,9.0,1.1497569953977357e-05,1.2631868612524522
2016,simple,0.31622776601683794,0.31622776601683794,9.0,1.3530477745798076e-05,1.2631980337796755
2017,simple,0.31622776601683794,0.31622776601683794,9.0,1.5922827933410938e-05,1.2632134761604388
2018,simple,0.31622776601683794,0.31622776601683794,9.0,1.873817422860383e-05,1.2632348964990954
2019,simple,0.31622776601683794,0.31622776601683794,9.0,2.2051307399030455e-05,1.2632645632034796
2020,simple,0.31622776601683794,0.31622776601683794,9.0,2.5950242113997373e-05,1.2633056678826478
2021,simple,0.31622776601683794,0.31622776601683794,9.0,3.053855508833412e-05,1.2633626174501669
2022,simple,0.31622776601683794,0.31622776601683794,9.0,3.5938136638046256e-05,1.2634415466150162
2023,simple,0.31622776601683794,0.31622776601683794,9.0,4.229242874389499e-05,1.2635508962127284
2024,simple,0.31622776601683794,0.31622776601683794,9.0,4.977023564332114e-05,1.2637025106739463
2025,simple,0.31622776601683794,0.31622776601683794,9.0,5.857020818056661e-05,1.2639126740539448
2026,simple,0.31622776601683794,0.31622776601683794,9.0,6.892612104349695e-05,1.2642040499119884
2027,simple,0.31622776601683794,0.31622776601683794,9.0,8.111308307896872e-05,1.264608144450768
2028,simple,0.31622776601683794,0.31622776601683794,9.0,9.545484566618328e-05,1.265168671200786
2029,simple,0.31622776601683794,0.31622776601683794,9.0,0.00011233240329780277,1.2659464200522839
2030,simple,0.31622776601683794,0.31622776601683794,9.0,0.00013219411484660288,1.2670259636180377
2031,simple,0.31622776601683794,0.31622776601683794,9.0,0.00015556761439304722,1.2685249826652794
2032,simple,0.31622776601683794,0.31622776601683794,9.0,0.0001830738280295368,1.2706075111957258
2033,simple,0.31622776601683794,0.31622776601683794,9.0,0.00021544346900318823,1.2735022977557553
2034,simple,0.31622776601683794,0.31622776601683794,9.0,0.00025353644939701115,1.2775288939876475
2035,simple,0.31622776601683794,0.31622776601683794,9.0,0.0002983647240283337,1.2831342906114567
2036,simple,0.31622776601683794,0.31622776601683794,9.0,0.0003511191734215131,1.290944953235677
2037,simple,0.31622776601683794,0.31622776601683794,9.0,0.00041320124001153346,1.3018408157094685
2038,simple,0.31622776601683794,0.31622776601683794,9.0,0.00048626015800653534,1.3170610396674176
2039,simple,0.31622776601683794,0.31622776601683794,9.0,0.0005722367659350214,1.3383561143814948
2040,simple,0.31622776601683794,0.31622776601683794,9.0,0.0006734150657750821,1.368207936704884
2041,simple,0.31622776601683794,0.31622776601683794,9.0,0.0007924828983539169,1.4101507962869357
2042,simple,0.31622776601683794,0.31622776601683794,9.0,0.0009326033468832199,1.4692430659269566
2043,simple,0.31622776601683794,0.31622776601683794,9.0,0.0010974987654930556,1.552766298392892
2044,simple,0.31622776601683794,0.31622776601683794,9.0,0.001291549665014884,1.6712680177128434
2045,simple,0.31622776601683794,0.31622776601683794,9.0,0.0015199110829529332,1.8401173038079353
2046,simple,0.31622776601683794,0.31622776601683794,9.0,0.001788649529057435,2.081782417675997
2047,simple,0.31622776601683794,0.31622776601683794,9.0,0.00210490414451202,2.4289083330113774
2048,simple,0.31622776601683794,0.31622776601683794,9.0,0.0024770763559917087,2.9271940960764686
2049,simple,0.31622776601683794,0.31622776601683794,9.0,0.002915053062825176,3.6314975436663772
2050,simple,0.31622776601683794,0.31622776601683794,9.0,0.0034304692863149156,4.566389404973613
2051,simple,0.31622776601683794,0.31622776601683794,9.0,0.004037017258596553,5.599018404134836
2052,simple,0.31622776601683794,0.31622776601683794,9.0,0.004750810162102793,6.4253614864420605
2053,simple,0.31622776601683794,0.31622776601683794,9.0,0.005590810182512223,6.942726346197697
2054,simple,0.31622776601683794,0.31622776601683794,9.0,0.006579332246575676,7.254942623864555
2055,simple,0.31622776601683794,0.31622776601683794,9.0,0.007742636826811269,7.454428624106508
2056,simple,0.31622776601683794,0.31622776601683794,9.0,0.009111627561154887,7.590406984433002
2057,simple,0.31622776601683794,0.31622776601683794,9.0,0.010722672220103232,7.688054818919696
2058,simple,0.31622776601683794,0.31622776601683794,9.0,0.012618568830660211,7.7609776958300625
2059,simple,0.31622776601683794,0.31622776601683794,9.0,0.014849682622544635,7.817044348314457
2060,simple,0.31622776601683794,0.31622776601683794,9.0,0.017475284000076828,7.861098736218635
2061,simple,0.31622776601683794,0.31622776601683794,9.0,0.020565123083486514,7.896287442629305
2062,simple,0.31622776601683794,0.31622776601683794,9.0,0.024201282647943835,7.924748953496668
2063,simple,0.31622776601683794,0.31622776601683794,9.0,0.02848035868435799,7.947993159732496
2064,simple,0.31622776601683794,0.31622776601683794,9.0,0.03351602650938841,7.967120175328793
2065,simple,0.31622776601683794,0.31622776601683794,9.0,0.03944206059437656,7.9829531395315625
2066,simple,0.31622776601683794,0.31622776601683794,9.0,0.046415888336127725,7.996121429607717
2067,simple,0.31622776601683794,0.31622776601683794,9.0,0.05462277217684337,8.007114985378985
2068,simple,0.31622776601683794,0.31622776601683794,9.0,0.06428073117284319,8.016321145715708
2069,simple,0.31622776601683794,0.31622776601683794,9.0,0.07564633275546291,8.024049522821294
2070,simple,0.31622776601683794,0.31622776601683794,9.0,0.08902150854450375,8.030550655358182
2071,simple,0.31622776601683794,0.31622776601683794,9.0,0.1047615752789664,8.036028478069948
2072,simple,0.31622776601683794,0.31622776601683794,9.0,0.12328467394420659,8.040650367068329
2073,simple,0.31622776601683794,0.31622776601683794,9.0,0.145082877849594,8.044554565377073
2074,simple,0.31622776601683794,0.31622776601683794,9.0,0.17073526474706888,8.047855674858422
2075,simple,0.31622776601683794,0.31622776601683794,9.0,0.2009233002565046,8.050648964219235
2076,simple,0.31622776601683794,0.31622776601683794,9.0,0.23644894126454072,8.053014161967106
2077,simple,0.31622776601683794,0.31622776601683794,9.0,0.2782559402207126,8.05501801627917
2078,simple,0.31622776601683794,0.31622776601683794,9.0,0.3274549162877725,8.0567164811997
2079,simple,0.31622776601683794,0.31622776601683794,9.0,0.38535285937105274,8.058156679124814
2080,simple,0.31622776601683794,0.31622776601683794,9.0,0.4534878508128582,8.059378229830667
2081,simple,0.31622776601683794,0.31622776601683794,9.0,0.5336699231206302,8.060414725405831
2082,simple,0.31622776601683794,0.31622776601683794,9.0,0.6280291441834247,8.061294312168432
2083,simple,0.31622776601683794,0.31622776601683794,9.0,0.7390722033525775,8.062040905377579
2084,simple,0.31622776601683794,0.31622776601683794,9.0,0.8697490026177834,8.06267472288638
2085,simple,0.31622776601683794,0.31622776601683794,9.0,1.0235310218990248,8.063212902509473
2086,simple,0.31622776601683794,0.31622776601683794,9.0,1.2045035402587811,8.06366996053682
2087,simple,0.31622776601683794,0.31622776601683794,9.0,1.4174741629268048,8.064058079812082
2088,simple,0.31622776601683794,0.31622776601683794,9.0,1.6681005372000592,8.06438770426158
2089,simple,0.31622776601683794,0.31622776601683794,9.0,1.9630406500402684,8.06466774849666
2090,simple,0.31622776601683794,0.31622776601683794,9.0,2.310129700083158,8.064905577976576
2091,simple,0.31622776601683794,0.31622776601683794,9.0,2.71858824273294,8.065107664168728
2092,simple,0.31622776601683794,0.31622776601683794,9.0,3.1992671377973845,8.065279283671813
2093,simple,0.31622776601683794,0.31622776601683794,9.0,3.7649358067924634,8.06542512760325
2094,simple,0.31622776601683794,0.31622776601683794,9.0,4.430621457583878,8.065549056865416
2095,simple,0.31622776601683794,0.31622776601683794,9.0,5.214008287999684,8.065654310162031
2096,simple,0.31622776601683794,0.31622776601683794,9.0,6.135907273413163,8.065743743252144
2097,simple,0.31622776601683794,0.31622776601683794,9.0,7.220809018385457,8.065819714895843
2098,simple,0.31622776601683794,0.31622776601683794,9.0,8.497534359086439,8.065884318147612
2099,simple,0.31622776601683794,0.31622776601683794,9.0,10.0,8.065939171910506
2100,simple,0.31622776601683794,1.0,1.0,1e-06,0.14035115324580982
2101,simple,0.31622776601683794,1.0,1.0,1.1768119524349991e-06,0.1403512589682269
2102,simple,0.31622776601683794,1.0,1.0,1.3848863713938717e-06,0.14035140588756195
2103,simple,0.31622776601683794,1.0,1.0,1.6297508346206435e-06,0.14035160803071398
2104,simple,0.31622776601683794,1.0,1.0,1.917910261672489e-06,0.14035189177089105
2105,simple,0.31622776601683794,1.0,1.0,2.2570197196339214e-06,0.14035228265224783
2106,simple,0.31622776601683794,1.0,1.0,2.656087782946684e-06,0.1403528247790693
2107,simple,0.31622776601683794,1.0,1.0,3.1257158496882352e-06,0.14035357352748784
2108,simple,0.31622776601683794,1.0,1.0,3.6783797718286343e-06,0.1403546121287953
2109,simple,0.31622776601683794,1.0,1.0,4.328761281083061e-06,0.14035604356814022
2110,simple,0.31622776601683794,1.0,1.0,5.0941380148163755e-06,0.140358043728152
2111,simple,0.31622776601683794,1.0,1.0,5.994842503189409e-06,0.14036080435008286
2112,simple,0.31622776601683794,1.0,1.0,7.0548023107186455e-06,0.14036462559101343
2113,simple,0.31622776601683794,1.0,1.0,8.302175681319735e-06,0.1403699295041956
2114,simple,0.31622776601683794,1.0,1.0,9.770099572992246e-06,0.14037726949653334
2115,simple,0.31622776601683794,1.0,1.0,1.1497569953977357e-05,0.14038744708153555
2116,simple,0.31622776601683794,1.0,1.0,1.3530477745798076e-05,0.1404015482467141
2117,simple,0.31622776601683794,1.0,1.0,1.5922827933410938e-05,0.14042109899980526
2118,simple,0.31622776601683794,1.0,1.0,1.873817422860383e-05,0.14044820108018358
2119,simple,0.31622776601683794,1.0,1.0,2.2051307399030455e-05,0.14048577767929823
2120,simple,0.31622776601683794,1.0,1.0,2.5950242113997373e-05,0.14053789334986608
2121,simple,0.31622776601683794,1.0,1.0,3.053855508833412e-05,0.14061018926784843
2122,simple,0.31622776601683794,1.0,1.0,3.5938136638046256e-05,0.14071050980416128
2123,simple,0.31622776601683794,1.0,1.0,4.229242874389499e-05,0.14084977964070136
2124,simple,0.31622776601683794,1.0,1.0,4.977023564332114e-05,0.1410431884243061
2125,simple,0.31622776601683794,1.0,1.0,5.857020818056661e-05,0.14131190683942604
2126,simple,0.31622776601683794,1.0,1.0,6.892612104349695e-05,0.14168549618795914
2127,simple,0.31622776601683794,1.0,1.0,8.111308307896872e-05,0.14220522652844894
2128,simple,0.31622776601683794,1.0,1.0,9.545484566618328e-05,0.1429288420233358
2129,simple,0.31622776601683794,1.0,1.0,0.00011233240329780277,0.14393728814096662
2130,simple,0.31622776601683794,1.0,1.0,0.00013219411484660288,0.14534424466427862
2131,simple,0.31622776601683794,1.0,1.0,0.00015556761439304722,0.14730977240582627
2132,simple,0.31622776601683794,1.0,1.0,0.0001830738280295368,0.1500598526556359
2133,simple,0.31622776601683794,1.0,1.0,0.00021544346900318823,0.15391462525291136
2134,simple,0.31622776601683794,1.0,1.0,0.00025353644939701115,0.1593292658230475
2135,simple,0.31622776601683794,1.0,1.0,0.0002983647240283337,0.16695377964137176
2136,simple,0.31622776601683794,1.0,1.0,0.0003511191734215131,0.17772071577660792
2137,simple,0.31622776601683794,1.0,1.0,0.00041320124001153346,0.19297473081411867
2138,simple,0.31622776601683794,1.0,1.0,0.00048626015800653534,0.2146640253719187
2139,simple,0.31622776601683794,1.0,1.0,0.0005722367659350214,0.24562118649638984
2140,simple,0.31622776601683794,1.0,1.0,0.0006734150657750821,0.2899625975206545
2141,simple,0.31622776601683794,1.0,1.0,0.0007924828983539169,0.35360223458127527
2142,simple,0.31622776601683794,1.0,1.0,0.0009326033468832199,0.44468532601310784
2143,simple,0.31622776601683794,1.0,1.0,0.0010974987654930556,0.5729265107026074
2144,simple,0.31622776601683794,1.0,1.0,0.001291549665014884,0.7439763014723773
2145,simple,0.31622776601683794,1.0,1.0,0.0015199110829529332,0.9413136854769472
2146,simple,0.31622776601683794,1.0,1.0,0.001788649529057435,1.1155641746161964
2147,simple,0.31622776601683794,1.0,1.0,0.00210490414451202,1.236152824924795
2148,simple,0.31622776601683794,1.0,1.0,0.0024770763559917087,1.3148446741529805
2149,simple,0.31622776601683794,1.0,1.0,0.002915053062825176,1.3691478422963057
2150,simple,0.31622776601683794,1.0,1.0,0.0034304692863149156,1.409367328963501
2151,simple,0.31622776601683794,1.0,1.0,0.004037017258596553,1.440833504228617
2152,simple,0.31622776601683794,1.0,1.0,0.004750810162102793,1.4663867160231105
2153,simple,0.31622776601683794,1.0,1.0,0.005590810182512223,1.487643643219197
2154,simple,0.31622776601683794,1.0,1.0,0.006579332246575676,1.5055942432226574
2155,simple,0.31622776601683794,1.0,1.0,0.007742636826811269,1.5208905984099768
2156,simple,0.31622776601683794,1.0,1.0,0.009111627561154887,1.5339927310404893
2157,simple,0.31622776601683794,1.0,1.0,0.010722672220103232,1.5452455472942623
2158,simple,0.31622776601683794,1.0,1.0,0.012618568830660211,1.5549208195366397
2159,simple,0.31622776601683794,1.0,1.0,0.014849682622544635,1.5632408366317776
2160,simple,0.31622776601683794,1.0,1.0,0.017475284000076828,1.5703922658745209
2161,simple,0.31622776601683794,1.0,1.0,0.020565123083486514,1.576534522597908
2162,simple,0.31622776601683794,1.0,1.0,0.024201282647943835,1.581805149170562
2163,simple,0.31622776601683794,1.0,1.0,0.02848035868435799,1.5863233814214783
2164,simple,0.31622776601683794,1.0,1.0,0.03351602650938841,1.590192849211965
2165,simple,0.31622776601683794,1.0,1.0,0.03944206059437656,1.5935036470016215
2166,simple,0.31622776601683794,1.0,1.0,0.046415888336127725,1.5963340206302277
2167,simple,0.31622776601683794,1.0,1.0,0.05462277217684337,1.5987518090030493
2168,simple,0.31622776601683794,1.0,1.0,0.06428073117284319,1.600815704165515
2169,simple,0.31622776601683794,1.0,1.0,0.07564633275546291,1.602576408896569
2170,simple,0.31622776601683794,1.0,1.0,0.08902150854450375,1.6040776654806561
2171,simple,0.31622776601683794,1.0,1.0,0.1047615752789664,1.6053570913386124
2172,simple,0.31622776601683794,1.0,1.0,0.12328467394420659,1.6064469960026322
2173,simple,0.31622776601683794,1.0,1.0,0.145082877849594,1.6073751429386565
2174,simple,0.31622776601683794,1.0,1.0,0.17073526474706888,1.6081652925644143
2175,simple,0.31622776601683794,1.0,1.0,0.2009233002565046,1.608837782830862
2176,simple,0.31622776601683794,1.0,1.0,0.23644894126454072,1.6094099938680344
2177,simple,0.31622776601683794,1.0,1.0,0.2782559402207126,1.6098967901717636
2178,simple,0.31622776601683794,1.0,1.0,0.3274549162877725,1.6103108467737186
2179,simple,0.31622776601683794,1.0,1.0,0.38535285937105274,1.6106629890422657
2180,simple,0.31622776601683794,1.0,1.0,0.4534878508128582,1.6109624274142567
2181,simple,0.31622776601683794,1.0,1.0,0.5336699231206302,1.6112170388333085
2182,simple,0.31622776601683794,1.0,1.0,0.6280291441834247,1.6114334955907297
2183,simple,0.31622776601683794,1.0,1.0,0.7390722033525775,1.6116175233001226
2184,simple,0.31622776601683794,1.0,1.0,0.8697490026177834,1.6117739593892295
2185,simple,0.31622776601683794,1.0,1.0,1.0235310218990248,1.6119069263300339
2186,simple,0.31622776601683794,1.0,1.0,1.2045035402587811,1.612019949347558
2187,simple,0.31622776601683794,1.0,1.0,1.4174741629268048,1.6121160038936784
2188,simple,0.31622776601683794,1.0,1.0,1.6681005372000592,1.612197653163838
2189,simple,0.31622776601683794,1.0,1.0,1.9630406500402684,1.6122670444774982
2190,simple,0.31622776601683794,1.0,1.0,2.310129700083158,1.6123260131229398
2191,simple,0.31622776601683794,1.0,1.0,2.71858824273294,1.612376133558371
2192,simple,0.31622776601683794,1.0,1.0,3.1992671377973845,1.612418732213911
2193,simple,0.31622776601683794,1.0,1.0,3.7649358067924634,1.612454928208802
2194,simple,0.31622776601683794,1.0,1.0,4.430621457583878,1.6124856914543075
2195,simple,0.31622776601683794,1.0,1.0,5.214008287999684,1.6125118194439323
2196,simple,0.31622776601683794,1.0,1.0,6.135907273413163,1.6125340403476771
2197,simple,0.31622776601683794,1.0,1.0,7.220809018385457,1.6125529161177217
2198,simple,0.31622776601683794,1.0,1.0,8.497534359086439,1.6125689525284062
2199,simple,0.31622776601683794,1.0,1.0,10.0,1.6125825948729557
2200,simple,0.31622776601683794,1.0,5.0,1e-06,0.7017557637221171
2201,simple,0.31622776601683794,1.0,5.0,1.1768119524349991e-06,0.7017562978821087
2202,simple,0.31622776601683794,1.0,5.0,1.3848863713938717e-06,0.7017570309197043
2203,simple,0.31622776601683794,1.0,5.0,1.6297508346206435e-06,0.7017580468095773
2204,simple,0.31622776601683794,1.0,5.0,1.917910261672489e-06,0.7017594601085664
2205,simple,0.31622776601683794,1.0,5.0,2.2570197196339214e-06,0.7017614136151773
2206,simple,0.31622776601683794,1.0,5.0,2.656087782946684e-06,0.701764118559205
2207,simple,0.31622776601683794,1.0,5.0,3.1257158496882352e-06,0.7017678693006772
2208,simple,0.31622776601683794,1.0,5.0,3.6783797718286343e-06,0.7017730559127547
2209,simple,0.31622776601683794,1.0,5.0,4.328761281083061e-06,0.7017802549578127
2210,simple,0.31622776601683794,1.0,5.0,5.0941380148163755e-06,0.70179021531109
2211,simple,0.31622776601683794,1.0,5.0,5.994842503189409e-06,0.7018040161458372
2212,simple,0.31622776601683794,1.0,5.0,7.0548023107186455e-06,0.7018231466959285
2213,simple,0.31622776601683794,1.0,5.0,8.302175681319735e-06,0.7018496418388247
2214,simple,0.31622776601683794,1.0,5.0,9.770099572992246e-06,0.7018863595302198
2215,simple,0.31622776601683794,1.0,5.0,1.1497569953977357e-05,0.7019372404860152
2216,simple,0.31622776601683794,1.0,5.0,1.3530477745798076e-05,0.7020077497756199
2217,simple,0.31622776601683794,1.0,5.0,1.5922827933410938e-05,0.7021054976649228
2218,simple,0.31622776601683794,1.0,5.0,1.873817422860383e-05,0.7022410041779145
2219,simple,0.31622776601683794,1.0,5.0,2.2051307399030455e-05,0.7024288920003497
2220,simple,0.31622776601683794,1.0,5.0,2.5950242113997373e-05,0.702689471243482
2221,simple,0.31622776601683794,1.0,5.0,3.053855508833412e-05,0.703050973092087
2222,simple,0.31622776601683794,1.0,5.0,3.5938136638046256e-05,0.7035526123630611
2223,simple,0.31622776601683794,1.0,5.0,4.229242874389499e-05,0.704248978694255
2224,simple,0.31622776601683794,1.0,5.0,4.977023564332114e-05,0.7052160702446277
2225,simple,0.31622776601683794,1.0,5.0,5.857020818056661e-05,0.7065597938894018
2226,simple,0.31622776601683794,1.0,5.0,6.892612104349695e-05,0.7084279451258816
2227,simple,0.31622776601683794,1.0,5.0,8.111308307896872e-05,0.7110269898151973
2228,simple,0.31622776601683794,1.0,5.0,9.545484566618328e-05,0.7146458768860472
