,model,C0,S0,pato0,k_ap,GFP
186,original_dimer,0.1,0.1,5.0,1.2045035402587811,910.5884734642993
187,original_dimer,0.1,0.1,5.0,1.4174741629268048,910.6314565209506
188,original_dimer,0.1,0.1,5.0,1.6681005372000592,910.6679837673697
189,original_dimer,0.1,0.1,5.0,1.9630406500402684,910.6989702147854
190,original_dimer,0.1,0.1,5.0,2.310129700083158,910.7252628492114
191,original_dimer,0.1,0.1,5.0,2.71858824273294,910.7476206637629
192,original_dimer,0.1,0.1,5.0,3.1992671377973845,910.7666241527505
193,original_dimer,0.1,0.1,5.0,3.7649358067924634,910.7827550869356
194,original_dimer,0.1,0.1,5.0,4.430621457583878,910.7964593248784
195,original_dimer,0.1,0.1,5.0,5.214008287999684,910.8081149714228
196,original_dimer,0.1,0.1,5.0,6.135907273413163,910.8179582059385
197,original_dimer,0.1,0.1,5.0,7.220809018385457,910.8263544569952
198,original_dimer,0.1,0.1,5.0,8.497534359086439,910.8334959978865
199,original_dimer,0.1,0.1,5.0,10.0,910.8395544900319
200,original_dimer,0.1,0.1,9.0,1e-06,893.5725689411843
201,original_dimer,0.1,0.1,9.0,1.1768119524349991e-06,893.5725730729285
202,original_dimer,0.1,0.1,9.0,1.3848863713938717e-06,893.5725832959217
203,original_dimer,0.1,0.1,9.0,1.6297508346206435e-06,893.5726039476407
204,original_dimer,0.1,0.1,9.0,1.917910261672489e-06,893.5726343736336
205,original_dimer,0.1,0.1,9.0,2.2570197196339214e-06,893.5725991664232
206,original_dimer,0.1,0.1,9.0,2.656087782946684e-06,893.5726158793215
207,original_dimer,0.1,0.1,9.0,3.1257158496882352e-06,893.5726664522059
208,original_dimer,0.1,0.1,9.0,3.6783797718286343e-06,893.5726881494667
209,original_dimer,0.1,0.1,9.0,4.328761281083061e-06,893.5727048214873
210,original_dimer,0.1,0.1,9.0,5.0941380148163755e-06,893.5728160325443
211,original_dimer,0.1,0.1,9.0,5.994842503189409e-06,893.5728350387395
212,original_dimer,0.1,0.1,9.0,7.0548023107186455e-06,893.5729320363597
213,original_dimer,0.1,0.1,9.0,8.302175681319735e-06,893.5730759661537
214,original_dimer,0.1,0.1,9.0,9.770099572992246e-06,893.5732944728626
215,original_dimer,0.1,0.1,9.0,1.1497569953977357e-05,893.5735958245411
216,original_dimer,0.1,0.1,9.0,1.3530477745798076e-05,893.5739726335457
217,original_dimer,0.1,0.1,9.0,1.5922827933410938e-05,893.5745091992137
218,original_dimer,0.1,0.1,9.0,1.873817422860383e-05,893.5751787941739
219,original_dimer,0.1,0.1,9.0,2.2051307399030455e-05,893.5761847031478
220,original_dimer,0.1,0.1,9.0,2.5950242113997373e-05,893.577581427144
221,original_dimer,0.1,0.1,9.0,3.053855508833412e-05,893.5795136767696
222,original_dimer,0.1,0.1,9.0,3.5938136638046256e-05,893.5821798798285
223,original_dimer,0.1,0.1,9.0,4.229242874389499e-05,893.5859346390968
224,original_dimer,0.1,0.1,9.0,4.977023564332114e-05,893.591004449446
225,original_dimer,0.1,0.1,9.0,5.857020818056661e-05,893.5981171227236
226,original_dimer,0.1,0.1,9.0,6.892612104349695e-05,893.6079210323264
227,original_dimer,0.1,0.1,9.0,8.111308307896872e-05,893.6215141487597
228,original_dimer,0.1,0.1,9.0,9.545484566618328e-05,893.6403361112659
229,original_dimer,0.1,0.1,9.0,0.00011233240329780277,893.6663597491757
230,original_dimer,0.1,0.1,9.0,0.00013219411484660288,893.7024233017418
231,original_dimer,0.1,0.1,9.0,0.00015556761439304722,893.7522332710571
232,original_dimer,0.1,0.1,9.0,0.0001830738280295368,893.8211730331285
233,original_dimer,0.1,0.1,9.0,0.00021544346900318823,893.9165062182267
234,original_dimer,0.1,0.1,9.0,0.00025353644939701115,894.0483048749059
235,original_dimer,0.1,0.1,9.0,0.0002983647240283337,894.2302890475698
236,original_dimer,0.1,0.1,9.0,0.0003511191734215131,894.4815627356766
237,original_dimer,0.1,0.1,9.0,0.00041320124001153346,894.8282320498904
238,original_dimer,0.1,0.1,9.0,0.00048626015800653534,895.3058226286923
239,original_dimer,0.1,0.1,9.0,0.0005722367659350214,895.9628692127535
240,original_dimer,0.1,0.1,9.0,0.0006734150657750821,896.8650655704437
241,original_dimer,0.1,0.1,9.0,0.0007924828983539169,898.1005341740664
242,original_dimer,0.1,0.1,9.0,0.0009326033468832199,899.786374927966
243,original_dimer,0.1,0.1,9.0,0.0010974987654930556,902.0756197251527
244,original_dimer,0.1,0.1,9.0,0.001291549665014884,905.1641369733211
245,original_dimer,0.1,0.1,9.0,0.0015199110829529332,909.29416091825
246,original_dimer,0.1,0.1,9.0,0.001788649529057435,914.7509650897341
247,original_dimer,0.1,0.1,9.0,0.00210490414451202,921.8444274981134
248,original_dimer,0.1,0.1,9.0,0.0024770763559917087,930.8646858057338
249,original_dimer,0.1,0.1,9.0,0.002915053062825176,942.0014707163164
